fold,baseline_name,horizon,horizon_days,evaluation_type,segment_type,segment_value,mae,rmse,wape,bias,aggregate_bias,actual_sum,forecast_sum,observations,rmsse,rmsse_defined_series,rmsse_undefined_series
validation_fold_1,last_value,day_1_daily,1,daily,demand_band,medium,1.3823529411764706,2.2987635210021486,1.1015625,0.24509803921568626,25.0,128.0,153.0,102,0.7156825441043136,102,0
validation_fold_1,mean_28,day_1_daily,1,daily,demand_band,medium,1.011904763057828,1.706638520054891,0.8063616080617066,-0.14775910137184695,-15.071428339928389,128.0,112.92857166007161,102,0.5025592013006255,102,0
validation_fold_1,seasonal_naive_7,day_1_daily,1,daily,demand_band,medium,1.392156862745098,2.266551323478201,1.109375,0.1568627450980392,16.0,128.0,144.0,102,0.7210746444545988,102,0
validation_fold_1,zero,day_1_daily,1,daily,demand_band,medium,1.2549019607843137,2.3845910571424866,1.0,-1.2549019607843137,-128.0,128.0,0.0,102,0.6326643738948502,102,0
validation_fold_1,croston_sba,day_1_daily,1,daily,dept_id,FOODS_1,1.6233651647965113,2.8718775034046806,0.5619340955064847,-0.8927391711208555,-40.1732627004385,130.0,89.8267372995615,45,0.7245368613783664,45,0
validation_fold_1,last_value,day_1_daily,1,daily,dept_id,FOODS_1,2.1555555555555554,3.441575866437415,0.7461538461538462,0.5111111111111111,23.0,130.0,153.0,45,0.9316897808596208,45,0
validation_fold_1,mean_28,day_1_daily,1,daily,dept_id,FOODS_1,1.6095238166550796,2.977333128598858,0.5571428596113737,-0.9396825604140758,-42.28571521863341,130.0,87.71428478136659,45,0.6898565087729543,45,0
validation_fold_1,seasonal_naive_7,day_1_daily,1,daily,dept_id,FOODS_1,2.088888888888889,2.9814239699997196,0.7230769230769231,0.044444444444444446,2.0,130.0,132.0,45,0.9683944804533733,45,0
validation_fold_1,zero,day_1_daily,1,daily,dept_id,FOODS_1,2.888888888888889,5.387227693556513,1.0,-2.888888888888889,-130.0,130.0,0.0,45,1.0739257029198428,45,0
validation_fold_1,croston_sba,day_1_daily,1,daily,dept_id,FOODS_2,1.4390224633472306,2.6914392419098676,1.3894009990938778,0.5969585222857339,50.14451587200165,87.0,137.14451587200165,84,0.524485775162516,84,0
validation_fold_1,last_value,day_1_daily,1,daily,dept_id,FOODS_2,1.25,1.9730324738475904,1.206896551724138,0.25,21.0,87.0,108.0,84,0.703518555511142,84,0
validation_fold_1,mean_28,day_1_daily,1,daily,dept_id,FOODS_2,0.7942176856810138,1.17683079728075,0.7668308689333927,0.05017006485944703,4.21428544819355,87.0,91.21428544819355,84,0.44834874655574497,84,0
validation_fold_1,seasonal_naive_7,day_1_daily,1,daily,dept_id,FOODS_2,1.1071428571428572,1.8159347586350802,1.0689655172413792,0.03571428571428571,3.0,87.0,90.0,84,0.5924489297203346,84,0
validation_fold_1,zero,day_1_daily,1,daily,dept_id,FOODS_2,1.0357142857142858,1.828999205915108,1.0,-1.0357142857142858,-87.0,87.0,0.0,84,0.5322331072049382,84,0
validation_fold_1,croston_sba,day_1_daily,1,daily,dept_id,FOODS_3,1.9265364544324532,3.6620434715771877,0.5925139095466718,-1.0312682175954357,-176.3468652088195,556.0,379.6531347911805,171,0.6214943389450077,171,0
validation_fold_1,last_value,day_1_daily,1,daily,dept_id,FOODS_3,1.7836257309941521,3.3254292252525453,0.5485611510791367,-0.28654970760233917,-49.0,556.0,507.0,171,0.6179431085661459,171,0
validation_fold_1,mean_28,day_1_daily,1,daily,dept_id,FOODS_3,1.6484962463466049,3.2405925133615052,0.5070015433907723,-0.8235171386721538,-140.8214307129383,556.0,415.1785692870617,171,0.5405523342406646,171,0
validation_fold_1,seasonal_naive_7,day_1_daily,1,daily,dept_id,FOODS_3,1.8304093567251463,3.1409388844776003,0.5629496402877698,-0.06432748538011696,-11.0,556.0,545.0,171,0.6499696519005862,171,0
validation_fold_1,zero,day_1_daily,1,daily,dept_id,FOODS_3,3.2514619883040936,6.879072424891352,1.0,-3.2514619883040936,-556.0,556.0,0.0,171,0.8617011513665548,171,0
validation_fold_1,croston_sba,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.5178580968123343,1.084490112128353,1.1651807178277522,-0.2082992439261741,-3.749386390671134,8.0,4.250613609328866,18,0.6818001046157253,18,0
validation_fold_1,last_value,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.6666666666666666,1.3333333333333333,1.5,-0.2222222222222222,-4.0,8.0,4.0,18,0.90496243467638,18,0
validation_fold_1,mean_28,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.47817460426853764,0.9492134858868134,1.0758928596042097,-0.18452380866640145,-3.321428555995226,8.0,4.678571444004774,18,0.6727566193224281,18,0
validation_fold_1,seasonal_naive_7,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.3333333333333333,0.7453559924999299,0.75,0.0,0.0,8.0,8.0,18,0.43637199146617195,18,0
validation_fold_1,zero,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.4444444444444444,1.247219128924647,1.0,-0.4444444444444444,-8.0,8.0,0.0,18,0.5902428788394825,18,0
validation_fold_1,croston_sba,day_1_daily,1,daily,intermittency_class,intermittent,0.8759911286178976,1.6778919073478644,0.8639912501436798,-0.016199957967425387,-2.3327939473092556,146.0,143.66720605269074,144,0.514592065056651,144,0
validation_fold_1,last_value,day_1_daily,1,daily,intermittency_class,intermittent,0.9097222222222222,1.6051133570215186,0.8972602739726028,-0.006944444444444444,-1.0,146.0,145.0,144,0.5920259682991716,144,0
validation_fold_1,mean_28,day_1_daily,1,daily,intermittency_class,intermittent,0.7628968163496919,1.5653346911756387,0.752446175029833,-0.07738095185615951,-11.142857067286968,146.0,134.85714293271303,144,0.45362218540019544,144,0
validation_fold_1,seasonal_naive_7,day_1_daily,1,daily,intermittency_class,intermittent,0.9513888888888888,1.596437005055668,0.9383561643835616,0.13194444444444445,19.0,146.0,165.0,144,0.609606179707388,144,0
validation_fold_1,zero,day_1_daily,1,daily,intermittency_class,intermittent,1.0138888888888888,3.395258131243894,1.0,-1.0138888888888888,-146.0,146.0,0.0,144,0.5114238460499893,144,0
validation_fold_1,croston_sba,day_1_daily,1,daily,intermittency_class,regular,2.8108904694301495,4.541482219419613,0.6266605569973516,-1.1615466065164926,-160.29343169927597,619.0,458.70656830072403,138,0.6997306998842997,138,0
validation_fold_1,last_value,day_1_daily,1,daily,intermittency_class,regular,2.63768115942029,4.124862755731781,0.5880452342487884,0.0,0.0,619.0,619.0,138,0.7619478775882191,138,0
validation_fold_1,mean_28,day_1_daily,1,daily,intermittency_class,regular,2.1925466017446658,3.751256869394512,0.4888068352839481,-1.191511412029681,-164.42857486009598,619.0,454.571425139904,138,0.60658023851585,138,0
validation_fold_1,seasonal_naive_7,day_1_daily,1,daily,intermittency_class,regular,2.5869565217391304,3.7945422286011894,0.5767366720516963,-0.18115942028985507,-25.0,619.0,594.0,138,0.7887701917946028,138,0
validation_fold_1,zero,day_1_daily,1,daily,intermittency_class,regular,4.4855072463768115,7.609585869247371,1.0,-4.4855072463768115,-619.0,619.0,0.0,138,1.1312733976085467,138,0
validation_fold_1,croston_sba,day_1_daily,1,daily,overall,all,1.7445568434831997,3.302945545145299,0.677059577030996,-0.5545853734575212,-166.37561203725636,773.0,606.6243879627436,300,0.6097883194509138,300,0
validation_fold_1,last_value,day_1_daily,1,daily,overall,all,1.69,3.028200785945344,0.6558861578266494,-0.016666666666666666,-5.0,773.0,768.0,300,0.688966234554766,300,0
validation_fold_1,mean_28,day_1_daily,1,daily,overall,all,1.4034523849065106,2.7754780118712787,0.5446775103130054,-0.5963095349445939,-178.89286048337817,773.0,594.1071395166218,300,0.5371309558687307,300,0
validation_fold_1,seasonal_naive_7,day_1_daily,1,daily,overall,all,1.6666666666666667,2.80713376952364,0.6468305304010349,-0.02,-6.0,773.0,767.0,300,0.6816275739730338,300,0
validation_fold_1,zero,day_1_daily,1,daily,overall,all,2.5766666666666667,5.6800821590302135,1.0,-2.5766666666666667,-773.0,773.0,0.0,300,0.8012837817342953,300,0
validation_fold_1,croston_sba,day_1_daily,1,daily,store_id,CA_1,1.9687486922740935,3.6863145128580745,0.611412637352203,-0.8843015307188034,-88.43015307188034,322.0,233.56984692811966,100,0.6132824604701059,100,0
validation_fold_1,last_value,day_1_daily,1,daily,store_id,CA_1,1.54,3.0166206257996713,0.4782608695652174,-0.06,-6.0,322.0,316.0,100,0.6218330121859654,100,0
validation_fold_1,mean_28,day_1_daily,1,daily,store_id,CA_1,1.6110714382305742,3.460434198335907,0.5003327447921038,-0.9967857211455703,-99.67857211455703,322.0,222.32142788544297,100,0.5334232730033324,100,0
validation_fold_1,seasonal_naive_7,day_1_daily,1,daily,store_id,CA_1,1.89,2.8407745422683583,0.5869565217391305,0.15,15.0,322.0,337.0,100,0.7524778054185268,100,0
validation_fold_1,zero,day_1_daily,1,daily,store_id,CA_1,3.22,7.383765976789893,1.0,-3.22,-322.0,322.0,0.0,100,0.891307753426611,100,0
validation_fold_1,croston_sba,day_1_daily,1,daily,store_id,TX_2,1.7234530399739743,3.37601481351009,0.6528231212022629,-0.7855423064529896,-78.55423064529896,264.0,185.44576935470104,100,0.578492802329452,100,0
validation_fold_1,last_value,day_1_daily,1,daily,store_id,TX_2,1.72,2.891366458960192,0.6515151515151515,-0.38,-38.0,264.0,226.0,100,0.6672377974744366,100,0
validation_fold_1,mean_28,day_1_daily,1,daily,store_id,TX_2,1.3214285809546709,2.403075221287723,0.5005411291494966,-0.7292857369035483,-72.92857369035482,264.0,191.07142630964518,100,0.509123897231221,100,0
validation_fold_1,seasonal_naive_7,day_1_daily,1,daily,store_id,TX_2,1.63,2.8930952282978866,0.6174242424242424,0.01,1.0,264.0,265.0,100,0.688243589418425,100,0
validation_fold_1,zero,day_1_daily,1,daily,store_id,TX_2,2.64,5.364699432400664,1.0,-2.64,-264.0,264.0,0.0,100,0.7908335046587486,100,0
validation_fold_1,croston_sba,day_1_daily,1,daily,store_id,WI_3,1.5414687982015312,2.7824372614378734,0.8243148653484124,0.006087716799229383,0.6087716799229383,187.0,187.60877167992294,100,0.6375896955531836,100,0
validation_fold_1,last_value,day_1_daily,1,daily,store_id,WI_3,1.81,3.170173496829472,0.9679144385026738,0.39,39.0,187.0,226.0,100,0.7778278940038962,100,0
validation_fold_1,mean_28,day_1_daily,1,daily,store_id,WI_3,1.2778571355342865,2.315266555488402,0.6833460617830409,-0.0628571467846632,-6.28571467846632,187.0,180.71428532153368,100,0.5688456973716383,100,0
validation_fold_1,seasonal_naive_7,day_1_daily,1,daily,store_id,WI_3,1.48,2.6832815729997477,0.7914438502673797,-0.22,-22.0,187.0,165.0,100,0.6041613270821496,100,0
validation_fold_1,zero,day_1_daily,1,daily,store_id,WI_3,1.87,3.6728735344413916,1.0,-1.87,-187.0,187.0,0.0,100,0.7217100871175262,100,0
validation_fold_1,croston_sba,days_1_7_aggregate,7,aggregate,demand_band,high,12.763677252663506,22.13817158939055,0.44228353098133955,1.3567566558568165,134.31890892982483,2857.0,2991.318908929825,99,0.9449682951127285,99,0
validation_fold_1,last_value,days_1_7_aggregate,7,aggregate,demand_band,high,16.353535353535353,28.830574399446505,0.5666783339166959,10.595959595959595,1049.0,2857.0,3906.0,99,1.4367957181258522,99,0
validation_fold_1,mean_28,days_1_7_aggregate,7,aggregate,demand_band,high,7.388888864806204,13.082199304588203,0.25603780105558777,1.1212120874963625,110.99999666213989,2857.0,2967.99999666214,99,0.6859955714491445,99,0
validation_fold_1,seasonal_naive_7,days_1_7_aggregate,7,aggregate,demand_band,high,7.090909090909091,11.5075732639094,0.2457122856142807,1.797979797979798,178.0,2857.0,3035.0,99,0.5985182330570745,99,0
validation_fold_1,zero,days_1_7_aggregate,7,aggregate,demand_band,high,28.858585858585858,43.88333937552468,1.0,-28.858585858585858,-2857.0,2857.0,0.0,99,2.3780821307892754,99,0
validation_fold_1,croston_sba,days_1_7_aggregate,7,aggregate,demand_band,low,2.2797593259149127,3.0071386837523937,0.5656545695879107,-0.13060589225003214,-12.929983332753181,399.0,386.0700166672468,99,0.7156890999465387,99,0
validation_fold_1,last_value,days_1_7_aggregate,7,aggregate,demand_band,low,4.08080808080808,5.872380137972037,1.012531328320802,0.0,0.0,399.0,399.0,99,1.260990277373634,99,0
validation_fold_1,mean_28,days_1_7_aggregate,7,aggregate,demand_band,low,2.0176767724933047,2.9140681069084846,0.5006265676111207,0.012626257809725676,1.2499995231628418,399.0,400.24999952316284,99,0.6336406622034956,99,0
validation_fold_1,seasonal_naive_7,days_1_7_aggregate,7,aggregate,demand_band,low,2.303030303030303,3.2473765635439547,0.5714285714285714,0.20202020202020202,20.0,399.0,419.0,99,0.7233205041079902,99,0
validation_fold_1,zero,days_1_7_aggregate,7,aggregate,demand_band,low,4.03030303030303,5.744562646538029,1.0,-4.03030303030303,-399.0,399.0,0.0,99,1.1996916832211386,99,0
validation_fold_1,croston_sba,days_1_7_aggregate,7,aggregate,demand_band,medium,3.9615734967530942,5.4958344275860425,0.595988933139846,1.8723705714824153,190.98179829120636,678.0,868.9817982912064,102,0.7818621336551339,102,0
validation_fold_1,last_value,days_1_7_aggregate,7,aggregate,demand_band,medium,7.833333333333333,12.766761377829202,1.1784660766961652,3.8529411764705883,393.0,678.0,1071.0,102,1.6129712281771913,102,0
validation_fold_1,mean_28,days_1_7_aggregate,7,aggregate,demand_band,medium,2.8284313725490198,4.1518363525118875,0.42551622418879054,1.1029411764705883,112.5,678.0,790.5,102,0.5710653137303132,102,0
validation_fold_1,seasonal_naive_7,days_1_7_aggregate,7,aggregate,demand_band,medium,3.1176470588235294,5.041008302500835,0.4690265486725664,1.2352941176470589,126.0,678.0,804.0,102,0.6213537745534822,102,0
validation_fold_1,zero,days_1_7_aggregate,7,aggregate,demand_band,medium,6.647058823529412,9.35781103949959,1.0,-6.647058823529412,-678.0,678.0,0.0,102,1.313413426136693,102,0
validation_fold_1,croston_sba,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,4.715632800261179,6.817908629463346,0.34061553131902583,0.12860369549857245,5.7871662974357605,623.0,628.7871662974358,45,0.8259282370529039,45,0
validation_fold_1,last_value,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,15.28888888888889,31.598874804158594,1.1043338683788122,9.955555555555556,448.0,623.0,1071.0,45,1.9550992694254246,45,0
validation_fold_1,mean_28,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,4.322222211625841,6.50598010821474,0.31219903615274935,-0.20000003178914388,-9.000001430511475,623.0,613.9999985694885,45,0.7089563527716897,45,0
validation_fold_1,seasonal_naive_7,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,5.444444444444445,8.56997342145496,0.39325842696629215,2.3777777777777778,107.0,623.0,730.0,45,0.9412198130311419,45,0
validation_fold_1,zero,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,13.844444444444445,22.086194783167155,1.0,-13.844444444444445,-623.0,623.0,0.0,45,1.9432999813004361,45,0
validation_fold_1,croston_sba,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,7.1389176072109315,17.36852376341772,1.1599015067808864,5.273947740594546,443.01161020994186,517.0,960.0116102099419,84,0.8266510138774108,84,0
validation_fold_1,last_value,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,6.916666666666667,10.70324828309256,1.1237911025145069,2.8452380952380953,239.0,517.0,756.0,84,1.5387818522317986,84,0
validation_fold_1,mean_28,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,2.9464285998117354,4.515021269813612,0.47872340886689707,1.44642858845847,121.50000143051147,517.0,638.5000014305115,84,0.6643369822022002,84,0
validation_fold_1,seasonal_naive_7,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,2.607142857142857,3.778069549890463,0.42359767891682787,0.39285714285714285,33.0,517.0,550.0,84,0.5696775740031967,84,0
validation_fold_1,zero,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,6.154761904761905,8.759348747263719,1.0,-6.154761904761905,-517.0,517.0,0.0,84,1.2812214990830246,84,0
validation_fold_1,croston_sba,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,6.324609139945075,12.106774602857367,0.38708237757000996,-0.7978248691175416,-136.42805261909962,2794.0,2657.5719473809004,171,0.8043834146819178,171,0
validation_fold_1,last_value,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,9.08187134502924,16.71449278338556,0.5558339298496778,4.415204678362573,755.0,2794.0,3549.0,171,1.2536066439585232,171,0
validation_fold_1,mean_28,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,4.548245591726917,9.65033781788828,0.27836435081793226,0.6564327262298405,112.24999618530273,2794.0,2906.2499961853027,171,0.5917269400724705,171,0
validation_fold_1,seasonal_naive_7,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,4.584795321637427,8.46112541420193,0.28060128847530424,1.0760233918128654,184.0,2794.0,2978.0,171,0.6083760946264718,171,0
validation_fold_1,zero,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,16.339181286549707,31.940368415266033,1.0,-16.339181286549707,-2794.0,2794.0,0.0,171,1.7140156255642103,171,0
validation_fold_1,croston_sba,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,1.4560697136653795,2.129209556322793,0.7708604366463774,-0.23587246653106478,-4.245704397559166,34.0,29.754295602440834,18,0.7311901808850965,18,0
validation_fold_1,last_value,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,2.4444444444444446,3.696845502136472,1.2941176470588236,-0.3333333333333333,-6.0,34.0,28.0,18,1.2958937865326314,18,0
validation_fold_1,mean_28,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,0.8472222222222222,1.1102427162061856,0.4485294117647059,-0.06944444444444445,-1.25,34.0,32.75,18,0.5427580658753816,18,0
validation_fold_1,seasonal_naive_7,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,1.8333333333333333,3.2058973436118907,0.9705882352941176,0.8333333333333334,15.0,34.0,49.0,18,0.9628111128529184,18,0
validation_fold_1,zero,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,1.8888888888888888,3.1269438398822866,1.0,-1.8888888888888888,-34.0,34.0,0.0,18,0.9895351948868627,18,0
validation_fold_1,croston_sba,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,3.1679055167155132,4.555562346217201,0.5392179602920023,1.1088224709447887,159.67043581604958,846.0,1005.6704358160496,144,0.7695332230501405,144,0
validation_fold_1,last_value,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,5.506944444444445,10.367885780406512,0.9373522458628841,1.1736111111111112,169.0,846.0,1015.0,144,1.3325269104442412,144,0
validation_fold_1,mean_28,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,2.4027777545981936,3.6786026560232523,0.4089834475911819,0.6805555257532332,97.99999570846558,846.0,943.9999957084656,144,0.6023789617764878,144,0
validation_fold_1,seasonal_naive_7,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,2.2916666666666665,3.2956199888808646,0.3900709219858156,0.3611111111111111,52.0,846.0,898.0,144,0.5962197022648795,144,0
validation_fold_1,zero,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,5.875,14.764352715615782,1.0,-5.875,-846.0,846.0,0.0,144,1.2182880604470485,144,0
validation_fold_1,croston_sba,days_1_7_aggregate,7,aggregate,intermittency_class,regular,10.22458745431209,18.925058527642488,0.4620147572675404,1.1372898005057073,156.9459924697876,3054.0,3210.9459924697876,138,0.8708754519459356,138,0
validation_fold_1,last_value,days_1_7_aggregate,7,aggregate,intermittency_class,regular,14.384057971014492,25.05110718141002,0.6499672560576293,9.268115942028986,1279.0,3054.0,4333.0,138,1.5680718519345258,138,0
validation_fold_1,mean_28,days_1_7_aggregate,7,aggregate,intermittency_class,regular,6.221014503119648,11.284006575282463,0.28110674572053423,0.9275362353393997,128.00000047683716,3054.0,3182.000000476837,138,0.6694234308009581,138,0
validation_fold_1,seasonal_naive_7,days_1_7_aggregate,7,aggregate,intermittency_class,regular,6.413043478260869,10.424678078649636,0.28978388998035365,1.8623188405797102,257.0,3054.0,3311.0,138,0.6598107451181262,138,0
validation_fold_1,zero,days_1_7_aggregate,7,aggregate,intermittency_class,regular,22.130434782608695,35.23029822529861,1.0,-22.130434782608695,-3054.0,3054.0,0.0,138,2.1371207452219942,138,0
validation_fold_1,croston_sba,days_1_7_aggregate,7,aggregate,overall,all,6.31126905982693,13.228232297089956,0.48128640517236376,1.04123574629426,312.370723888278,3934.0,4246.370723888278,300,0.8138500658123036,300,0
validation_fold_1,last_value,days_1_7_aggregate,7,aggregate,overall,all,9.406666666666666,18.468712281405363,0.71733604473818,4.806666666666667,1442.0,3934.0,5376.0,300,1.4386795960950753,300,0
validation_fold_1,mean_28,days_1_7_aggregate,7,aggregate,overall,all,4.065833326975505,8.070974213416507,0.31005338029808116,0.7491666539510091,224.74999618530273,3934.0,4158.749996185303,300,0.6296421637736778,300,0
validation_fold_1,seasonal_naive_7,days_1_7_aggregate,7,aggregate,overall,all,4.16,7.471278337741139,0.3172343670564311,1.08,324.0,3934.0,4258.0,300,0.6474670666126553,300,0
validation_fold_1,zero,days_1_7_aggregate,7,aggregate,overall,all,13.113333333333333,26.00307674103201,1.0,-13.113333333333333,-3934.0,3934.0,0.0,300,1.6272259235099122,300,0
validation_fold_1,croston_sba,days_1_7_aggregate,7,aggregate,store_id,CA_1,5.871762511730194,11.042944584973226,0.38731942689513155,1.1898893475532533,118.98893475532532,1516.0,1634.9889347553253,100,0.7219749459889604,100,0
validation_fold_1,last_value,days_1_7_aggregate,7,aggregate,store_id,CA_1,10.74,21.27580785775243,0.7084432717678101,6.96,696.0,1516.0,2212.0,100,1.5712370143573795,100,0
validation_fold_1,mean_28,days_1_7_aggregate,7,aggregate,store_id,CA_1,3.2375000143051147,4.890360421284708,0.2135554099145854,0.40250000476837156,40.25000047683716,1516.0,1556.2500004768372,100,0.5170964475253902,100,0
validation_fold_1,seasonal_naive_7,days_1_7_aggregate,7,aggregate,store_id,CA_1,4.23,7.42630459919333,0.279023746701847,0.85,85.0,1516.0,1601.0,100,0.5942531620839852,100,0
validation_fold_1,zero,days_1_7_aggregate,7,aggregate,store_id,CA_1,15.16,31.01128826733904,1.0,-15.16,-1516.0,1516.0,0.0,100,1.6902232612252632,100,0
validation_fold_1,croston_sba,days_1_7_aggregate,7,aggregate,store_id,TX_2,6.643041826486588,14.158806389866681,0.5021195636044283,-0.2487961745262146,-24.87961745262146,1323.0,1298.1203825473785,100,0.799337192791075,100,0
validation_fold_1,last_value,days_1_7_aggregate,7,aggregate,store_id,TX_2,8.45,15.99906247253257,0.6386999244142101,2.59,259.0,1323.0,1582.0,100,1.2563567783740959,100,0
validation_fold_1,mean_28,days_1_7_aggregate,7,aggregate,store_id,TX_2,3.994999966621399,6.680475223427945,0.3019652280137112,0.14499995708465577,14.499995708465576,1323.0,1337.4999957084656,100,0.621124269699694,100,0
validation_fold_1,seasonal_naive_7,days_1_7_aggregate,7,aggregate,store_id,TX_2,4.18,7.994998436522674,0.31594860166288735,1.14,114.0,1323.0,1437.0,100,0.623440017653917,100,0
validation_fold_1,zero,days_1_7_aggregate,7,aggregate,store_id,TX_2,13.23,26.208586379276543,1.0,-13.23,-1323.0,1323.0,0.0,100,1.586948345336311,100,0
validation_fold_1,croston_sba,days_1_7_aggregate,7,aggregate,store_id,WI_3,6.419002841264009,14.231653650395037,0.5862103051382657,2.1826140658557414,218.26140658557415,1095.0,1313.2614065855742,100,0.9202380586568758,100,0
validation_fold_1,last_value,days_1_7_aggregate,7,aggregate,store_id,WI_3,9.03,17.738376475878507,0.8246575342465754,4.87,487.0,1095.0,1582.0,100,1.4884449955537509,100,0
validation_fold_1,mean_28,days_1_7_aggregate,7,aggregate,store_id,WI_3,4.965,11.263991299712549,0.4534246575342466,1.7,170.0,1095.0,1265.0,100,0.7507057740959489,100,0
validation_fold_1,seasonal_naive_7,days_1_7_aggregate,7,aggregate,store_id,WI_3,4.07,6.956292115775472,0.37168949771689497,1.25,125.0,1095.0,1220.0,100,0.7247080201000639,100,0
validation_fold_1,zero,days_1_7_aggregate,7,aggregate,store_id,WI_3,10.95,19.490767044936945,1.0,-10.95,-1095.0,1095.0,0.0,100,1.6045061639681628,100,0
validation_fold_1,croston_sba,days_1_7_daily,7,daily,demand_band,high,2.852867784653219,4.383957310344308,0.6919976810516909,0.19382236783982698,134.3189009130001,2857.0,2991.318900913,693,0.7275991526658161,99,0
validation_fold_1,last_value,days_1_7_daily,7,daily,demand_band,high,3.0432900432900434,5.116676184826941,0.7381869093454673,1.5137085137085138,1049.0,2857.0,3906.0,693,0.8279177827754949,99,0
validation_fold_1,mean_28,days_1_7_daily,7,daily,demand_band,high,2.214491847101572,3.5650809298240853,0.5371518551072417,0.1601731234470659,110.99997454881668,2857.0,2967.9999745488167,693,0.6449343012341715,99,0
validation_fold_1,seasonal_naive_7,days_1_7_daily,7,daily,demand_band,high,2.58008658008658,4.256223691894038,0.6258312915645782,0.25685425685425683,178.0,2857.0,3035.0,693,0.780177702719361,99,0
validation_fold_1,zero,days_1_7_daily,7,daily,demand_band,high,4.1226551226551225,6.9654890365312845,1.0,-4.1226551226551225,-2857.0,2857.0,0.0,693,1.0740639014535263,99,0
validation_fold_1,croston_sba,days_1_7_daily,7,daily,demand_band,low,0.6779820890465555,0.997961789100876,1.1775478388703333,-0.018657988840431877,-12.929986266419291,399.0,386.0700137335807,693,0.6838502336496358,99,0
validation_fold_1,last_value,days_1_7_daily,7,daily,demand_band,low,0.7388167388167388,1.2309149097933274,1.2832080200501252,0.0,0.0,399.0,399.0,693,0.8009205509557293,99,0
validation_fold_1,mean_28,days_1_7_daily,7,daily,demand_band,low,0.6607400544020005,0.9923109369733533,1.147601147119264,0.001803752448823717,1.2500004470348358,399.0,400.25000044703484,693,0.666205842209019,99,0
validation_fold_1,seasonal_naive_7,days_1_7_daily,7,daily,demand_band,low,0.7417027417027418,1.2724180205607036,1.2882205513784462,0.02886002886002886,20.0,399.0,419.0,693,0.8904484414128091,99,0
validation_fold_1,zero,days_1_7_daily,7,daily,demand_band,low,0.5757575757575758,1.2185435916898848,1.0,-0.5757575757575758,-399.0,399.0,0.0,693,0.7480292153678144,99,0
validation_fold_1,croston_sba,days_1_7_daily,7,daily,demand_band,medium,1.080895256011092,1.456232762828784,1.138287924471858,0.26748151413532867,190.98180109262466,678.0,868.9818010926247,714,0.6704324753209516,102,0
validation_fold_1,last_value,days_1_7_daily,7,daily,demand_band,medium,1.3627450980392157,2.1978471768722123,1.435103244837758,0.5504201680672269,393.0,678.0,1071.0,714,0.8723626085246974,102,0
validation_fold_1,mean_28,days_1_7_daily,7,daily,demand_band,medium,0.9183673474061138,1.3623481165916809,0.9671302154099783,0.15756302747969367,112.50000162050128,678.0,790.5000016205013,714,0.5839039012047205,102,0
validation_fold_1,seasonal_naive_7,days_1_7_daily,7,daily,demand_band,medium,1.165266106442577,1.9185078235200301,1.2271386430678466,0.17647058823529413,126.0,678.0,804.0,714,0.8261751222785583,102,0
validation_fold_1,zero,days_1_7_daily,7,daily,demand_band,medium,0.9495798319327731,1.814198590731082,1.0,-0.9495798319327731,-678.0,678.0,0.0,714,0.722359959769901,102,0
validation_fold_1,croston_sba,days_1_7_daily,7,daily,dept_id,FOODS_1,1.4095864339007271,2.320350109243743,0.7127122418599182,0.01837193999025557,5.787161096930504,623.0,628.7871610969305,315,0.7454498388663973,45,0
validation_fold_1,last_value,days_1_7_daily,7,daily,dept_id,FOODS_1,2.507936507936508,4.981234627348767,1.2680577849117174,1.4222222222222223,448.0,623.0,1071.0,315,1.0580466981037406,45,0
