fold,model_name,horizon,horizon_days,evaluation_type,segment_type,segment_value,mae,rmse,wape,bias,aggregate_bias,actual_sum,forecast_sum,observations,rmsse,rmsse_defined_series,rmsse_undefined_series,mean_28_mae,mean_28_rmse,mean_28_wape,mean_28_bias,mean_28_aggregate_bias,mean_28_actual_sum,mean_28_forecast_sum,mean_28_observations,mean_28_rmsse,mean_28_rmsse_defined_series,mean_28_rmsse_undefined_series,zero_mae,zero_rmse,zero_wape,zero_bias,zero_aggregate_bias,zero_actual_sum,zero_forecast_sum,zero_observations,zero_rmsse,zero_rmsse_defined_series,zero_rmsse_undefined_series,mae_improvement_vs_mean_28_pct,mae_improvement_vs_zero_pct,rmse_improvement_vs_mean_28_pct,rmse_improvement_vs_zero_pct,wape_improvement_vs_mean_28_pct,wape_improvement_vs_zero_pct,rmsse_improvement_vs_mean_28_pct,rmsse_improvement_vs_zero_pct,absolute_bias_improvement_vs_mean_28_pct
combined,ridge_global_v1,days_1_30_aggregate,30,aggregate,store_id,CA_1,19.072439117431642,36.0781053150527,0.2552976858481837,1.6816335209210713,504.4900562763214,22412.0,22916.49005627632,300,1.1932028045766072,300,0,18.10190519134204,33.226981012272034,0.242306423228744,-2.499524060487748,-749.8572181463242,22412.0,21662.14278185368,300,1.1510158669049668,300,0,74.70666666666666,147.86178230586384,1.0,-74.70666666666666,-22412.0,22412.0,0.0,300,3.993609038900489,300,0,-5.3615015426873285,74.47023141518163,-8.580750389954586,75.60011467978772,-5.361501542687371,74.47023141518163,-3.6651916697794347,70.1221929098719,32.721851031395005
combined,ridge_global_v1,days_1_30_aggregate,30,aggregate,store_id,TX_2,17.448505957126617,35.74761516032571,0.2652823731572058,1.7729476022720336,531.8842806816101,19732.0,20263.88428068161,300,1.1690892431405489,300,0,17.749762042363486,39.07440286700812,0.2698625893325079,-1.8554767592748007,-556.6430277824402,19732.0,19175.35697221756,300,1.1074365308030416,300,0,65.77333333333333,124.59620111918876,1.0,-65.77333333333333,-19732.0,19732.0,0.0,300,3.785245461148596,300,0,1.6972401349260828,73.47176268427943,8.51398220468094,71.30922545051793,1.6972401349260824,73.47176268427941,-5.56715537393377,69.11457248572196,4.447867998897652
combined,ridge_global_v1,days_1_30_aggregate,30,aggregate,store_id,WI_3,18.396030451059342,38.927281356875,0.31041167305910355,-1.3063185139497122,-391.89555418491364,17779.0,17387.104445815086,300,1.256708059956437,300,0,18.365952138106028,44.05268428364531,0.3099041364211602,-1.5597623117764792,-467.9286935329437,17779.0,17311.071306467056,300,1.220320363357677,300,0,59.263333333333335,111.30652870938584,1.0,-59.263333333333335,-17779.0,17779.0,0.0,300,3.859568449010135,300,0,-0.16377214057368344,68.95883269408964,11.634711959364378,65.02695591333047,-0.16377214057368916,68.95883269408965,-2.9818150783488084,67.43915604661072,16.248873043874816
combined,ridge_global_v1,days_1_30_daily,30,daily,demand_band,high,2.7196203315431955,4.3740542857933535,0.5557246388874845,0.06795687441338862,605.4957510232925,43604.0,44209.49575102329,8910,0.755337468694594,297,0,2.722623059344212,4.526682981045078,0.5563382134381462,-0.1497194337456849,-1334.0001546740532,43604.0,42269.99984532595,8910,0.7641220233085735,297,0,4.893827160493827,8.28637273262391,1.0,-4.893827160493827,-43604.0,43604.0,0.0,8910,1.255834678921424,297,0,0.11028804706221608,44.427536111251555,3.3717557843312265,47.21388444702157,0.11028804706220417,44.427536111251555,1.1496271990621698,39.85374975125573,54.61051867934465
combined,ridge_global_v1,days_1_30_daily,30,daily,demand_band,low,0.6945566443615623,1.039886554753679,1.1422110928869547,0.03228123129150014,287.62577080726624,5418.0,5705.625770807266,8910,0.7879050910815025,297,0,0.6634519798152241,1.0137424946194882,1.0910589036828435,-0.0163299673835837,-145.50000938773155,5418.0,5272.499990612268,8910,0.7165487052943479,297,0,0.6080808080808081,1.2687206455003175,1.0,-0.6080808080808081,-5418.0,5418.0,0.0,8910,0.8302311793954583,297,0,-4.688306839479334,-14.221109288695452,-2.5789646061946105,18.03660179711178,-4.688306839479346,-14.221109288695466,-9.958344109747916,5.098108739396656,-97.68092938110846
combined,ridge_global_v1,days_1_30_daily,30,daily,demand_band,medium,1.0234620463874085,1.4735114877348876,0.8618825415866811,-0.02708526569254258,-248.6427390575409,10901.0,10652.35726094246,9180,0.7434500523504622,306,0,1.0127917818359884,1.4772436251674883,0.8528968495784216,-0.0321272988148309,-294.9286031201482,10901.0,10606.071396879852,9180,0.7274518573892176,306,0,1.1874727668845315,2.0258406899579557,1.0,-1.1874727668845315,-10901.0,10901.0,0.0,9180,0.9426325194740242,306,0,-1.0535496775138726,13.811745841331893,0.2526419724557996,27.264197276762726,-1.0535496775138788,13.811745841331891,-2.19921013311606,21.13044723247008,15.69392170611235
combined,ridge_global_v1,days_1_30_daily,30,daily,dept_id,FOODS_1,1.4995644277702143,2.508590372480136,0.7634488915737735,0.13695297532611422,554.6595500707626,7955.0,8509.659550070763,4050,0.8446095523060767,135,0,1.475185187022995,2.565717746674516,0.7510370845308775,0.0500881798381422,202.85712834447625,7955.0,8157.857128344476,4050,0.8087256193073223,135,0,1.9641975308641972,4.046000921501393,1.0,-1.9641975308641972,-7955.0,7955.0,0.0,4050,1.0460296479856537,135,0,-1.6526223935598112,23.655110842622644,2.2265650330564974,37.99827481133527,-1.652622393559812,23.65511084262265,-4.437096110481716,19.255677510427454,-173.42374142696315
combined,ridge_global_v1,days_1_30_daily,30,daily,dept_id,FOODS_2,1.2157506274956245,2.2722558843034024,0.8378372601519526,-0.1079720461337024,-816.2686687707901,10970.0,10153.73133122921,7560,0.7463303455350484,252,0,1.1810846552134506,2.4506688028845884,0.8139471279319678,-0.2033257756983398,-1537.142864279449,10970.0,9432.857135720553,7560,0.7119901668707999,252,0,1.4510582010582012,3.2663913068265678,1.0,-1.4510582010582012,-10970.0,10970.0,0.0,7560,0.9080402679206866,252,0,-2.9350963226178606,16.216273984804737,7.280172594974196,30.435282522503663,-2.935096322617853,16.21627398480474,-4.823125411292376,17.808673040011357,46.89701993617722
combined,ridge_global_v1,days_1_30_daily,30,daily,dept_id,FOODS_3,1.5952818560631263,2.9673992549274906,0.5988435476074813,0.05887510730819008,906.0879014730453,40998.0,41904.087901473045,15390,0.7480335665430597,513,0,1.5960920828660252,3.012845739928462,0.5991476939194138,-0.0285992872805042,-440.14303124696016,40998.0,40557.85696875304,15390,0.7285769865462731,513,0,2.6639376218323587,5.795149323831964,1.0,-2.6639376218323587,-40998.0,40998.0,0.0,15390,1.048668539737016,513,0,0.0507631615742369,40.115645239251876,1.5084238930218372,48.795120037298055,0.050763161574222566,40.115645239251876,-2.6704906078653514,28.668255201910522,-105.86214869880534
combined,ridge_global_v1,days_1_30_daily,30,daily,intermittency_class,highly_intermittent,0.43929173758944623,0.6596776144636002,1.6830695488366736,0.09398234062974557,149.43192160129547,415.0,564.4319216012955,1590,0.9101236505186578,53,0,0.3799640616484033,0.5971805674463199,1.4557659229420754,-0.0150494148380726,-23.928569592535496,415.0,391.0714304074645,1590,0.7595917096228761,53,0,0.2610062893081761,0.6515583641446041,1.0,-0.2610062893081761,-415.0,415.0,0.0,1590,0.8035695162742408,53,0,-15.61402299040095,-68.30695488366736,-10.465351758603251,-1.2461278629513721,-15.614022990400947,-68.30695488366736,-19.81748075825079,-13.260101595000332,-524.4916605792896
combined,ridge_global_v1,days_1_30_daily,30,daily,intermittency_class,intermittent,0.8670223899894414,1.481517206838451,0.8234611064024884,-0.05660543521060929,-731.9082772731781,13614.0,12882.091722726822,12930,0.7678523564040214,431,0,0.8537785873877293,1.4881366490350392,0.8108827041959261,-0.0519887334855139,-672.2143239676952,13614.0,12941.785676032305,12930,0.7276239585989821,431,0,1.0529002320185614,2.869984949743745,1.0,-1.0529002320185614,-13614.0,13614.0,0.0,12930,0.906377248445076,431,0,-1.5511987296652177,17.653889359751155,0.44481413725550323,48.37892069884434,-1.551198729665228,17.65388935975116,-5.52873463409559,15.283359360431785,-8.88019656486108
combined,ridge_global_v1,days_1_30_daily,30,daily,intermittency_class,regular,2.2361077785109864,3.7012239238541493,0.6080669602958363,0.09831371301641831,1226.9551384449005,45894.0,47120.9551384449,12480,0.737158262464231,416,0,2.229475734232423,3.8247045695875,0.6062635020530057,-0.0864011116684056,-1078.2858736217022,45894.0,44815.7141263783,12480,0.7415749711297945,416,0,3.677403846153846,6.678491116243518,1.0,-3.677403846153846,-45894.0,45894.0,0.0,12480,1.1412724337423148,416,0,-0.2974710231975927,39.19330397041637,3.22850153486935,44.57993790166193,-0.2974710231975819,39.19330397041637,0.5955849155527262,35.40908895459467,-13.787555643648977
combined,ridge_global_v1,days_1_30_daily,30,daily,overall,all,1.474655497820289,2.721901211713536,0.6644476818775396,0.02386958454714881,644.4787827730179,59923.0,60567.47878277302,27000,0.762043062525269,900,0,1.4617539687468497,2.8005500074317324,0.6586345335875197,-0.0657195839697012,-1774.428767181933,59923.0,58148.57123281807,27000,0.735954971951298,900,0,2.2193703703703704,4.958393557057232,1.0,-2.2193703703703704,-59923.0,59923.0,0.0,27000,1.0088967898657395,900,0,-0.8826060574680508,33.55523181224604,2.808333916890919,45.10518012755399,-0.8826060574680501,33.55523181224604,-3.544794392081011,24.467688847867276,63.679647518533535
combined,ridge_global_v1,days_1_30_daily,30,daily,store_id,CA_1,1.6241335124704572,2.9879133485419986,0.6522042482703068,0.05605445069736904,504.4900562763214,22412.0,22916.49005627632,9000,0.7588405849894206,300,0,1.5961507975202467,3.0311577518991237,0.640967212996708,-0.0833174620328678,-749.8571582958102,22412.0,21662.14284170419,9000,0.7412164497539989,300,0,2.490222222222222,5.679221386383485,1.0,-2.490222222222222,-22412.0,22412.0,0.0,9000,1.026473862511079,300,0,-1.753137297157889,34.779575172969324,1.426662908917591,47.38867979850501,-1.753137297157893,34.779575172969324,-2.37773126072296,26.07307280742082,32.72184566152988
combined,ridge_global_v1,days_1_30_daily,30,daily,store_id,TX_2,1.4213846163484785,2.4910394769642012,0.6483104372155031,0.05909825340906779,531.8842806816101,19732.0,20263.88428068161,9000,0.7494985767172608,300,0,1.398198413413432,2.5682669617311147,0.637734934153704,-0.0618492161201106,-556.6429450809956,19732.0,19175.357054919004,9000,0.7097649082720963,300,0,2.1924444444444444,4.706236996440645,1.0,-2.1924444444444444,-19732.0,19732.0,0.0,9000,0.9826194880128344,300,0,-1.658291320646104,35.16895627844969,3.0069882110253454,47.0694000568142,-1.6582913206461178,35.16895627844969,-5.598144960687776,23.724433938005582,4.447853802545317
combined,ridge_global_v1,days_1_30_daily,30,daily,store_id,WI_3,1.3784483646419312,2.663331516126617,0.6977915114335667,-0.043543950464990405,-391.89555418491364,17779.0,17387.104445815086,9000,0.7777900258691257,300,0,1.390912695306871,2.7830430339396326,0.7041011450453815,-0.0519920737561252,-467.9286638051272,17779.0,17311.071336194873,9000,0.7568835578277987,300,0,1.9754444444444443,4.399406525632495,1.0,-1.9754444444444443,-17779.0,17779.0,0.0,9000,1.0175970190733046,300,0,0.896126026241333,30.220848856643336,4.3014612549326605,39.46157281421692,0.896126026241319,30.220848856643336,-2.762177593251869,23.566007831131817,16.248867723110422
validation_fold_1,ridge_global_v1,day_1_daily,1,daily,demand_band,high,2.292956732740306,3.7281998682229225,0.39410193843974006,-0.8765643702612983,-86.77987265586853,576.0,489.22012734413147,99,0.551249104955023,99,0,2.623376635589985,4.436111721260891,0.4508928592420286,-1.5353535720796296,-152.00000363588333,576.0,423.9999963641167,99,0.6076985440408827,99,0,5.818181818181818,9.50810393317408,1.0,-5.818181818181818,-576.0,576.0,0.0,99,1.2194090576306529,99,0,12.595214059889237,60.589806156026,15.957935631899657,60.789239427483395,12.595214059889228,60.58980615602599,9.28905287652987,54.79375017714597,42.907979881533365
validation_fold_1,ridge_global_v1,day_1_daily,1,daily,demand_band,low,0.6699848403834333,0.8441930467905494,0.9612825970718826,0.10046778423617585,9.946310639381409,69.0,78.94631063938141,99,0.5810806804715956,99,0,0.5869408355216787,0.8144347440370877,0.8421325031397999,-0.1194083687632975,-11.821428507566452,69.0,57.17857149243355,99,0.5021827511909898,99,0,0.696969696969697,1.2268049987877068,1.0,-0.696969696969697,-69.0,69.0,0.0,99,0.5568875927028203,99,0,-14.148615982383342,3.871740292811749,-3.6538596826004963,31.187674681407675,-14.148615982383344,3.871740292811743,-15.7109994505963,-4.344339519463089,15.862024348282873
